,perplexity,n_iter,n_samples,n_features,avg_common_neighbors10,avg_common_neighbors40,std_ratios
404,50,500,250,50,34.92,33.44,0.06609412538663498
405,50,1000,250,50,34.56,33.51,0.0646709007096453
406,10,300,500,10,47.32,32.0,0.17064499699927993
407,10,500,500,10,48.81999999999999,33.47,0.17182380409959816
408,10,1000,500,10,49.6,34.835,0.1743556688693314
409,30,300,500,10,47.56,34.74,0.1570343262839693
410,30,500,500,10,49.84,36.415000000000006,0.1684779576414514
411,30,1000,500,10,49.96000000000001,37.47,0.16859769126146684
412,50,300,500,10,43.92,35.695,0.15548290413168286
413,50,500,500,10,48.440000000000005,37.77,0.16349616353640858
414,50,1000,500,10,48.620000000000005,38.1,0.16425233951957974
415,10,300,500,20,35.0,22.455,0.10591977007528444
416,10,500,500,20,37.6,25.335,0.11385126151579181
417,10,1000,500,20,37.940000000000005,25.129999999999995,0.10835948979203437
418,30,300,500,20,38.1,28.22,0.10664381958299425
419,30,500,500,20,39.06,28.199999999999996,0.10891956952611995
420,30,1000,500,20,39.660000000000004,28.139999999999997,0.10948098456296226
421,50,300,500,20,33.06,28.359999999999996,0.09857254044169413
422,50,500,500,20,39.6,30.409999999999997,0.10455885095688335
423,50,1000,500,20,39.26,30.354999999999997,0.10397157618308228
424,10,300,500,30,33.4,20.45,0.08478427020223812
425,10,500,500,30,35.419999999999995,20.775000000000002,0.08822700400772608
426,10,1000,500,30,35.72,22.13,0.09061586458353729
427,30,300,500,30,34.08,24.755,0.08431169616539626
428,30,500,500,30,36.24,23.875,0.08454358082308355
429,30,1000,500,30,36.0,24.765,0.09063054012820253
430,50,300,500,30,30.4,25.705,0.08185862413625493
431,50,500,500,30,36.480000000000004,26.884999999999998,0.08613522061749002
432,50,1000,500,30,36.4,25.955000000000002,0.08497747373989675
433,10,300,500,40,31.86,20.22,0.07381521986453765
434,10,500,500,40,34.46,20.49,0.07830838834929164
435,10,1000,500,40,34.18,21.325,0.07877627426077748
436,30,300,500,40,30.880000000000003,23.24,0.07416775217306482
437,30,500,500,40,34.98,23.220000000000002,0.07377624834182547
438,30,1000,500,40,34.0,23.745,0.07435349389966622
439,50,300,500,40,26.38,23.59,0.06956108327742141
440,50,500,500,40,33.239999999999995,25.670000000000005,0.07331572997169246
441,50,1000,500,40,32.72,25.555,0.07125844116766851
442,10,300,500,50,31.419999999999998,19.259999999999998,0.06454462746198361
443,10,500,500,50,32.24,20.21,0.06606377135862544
444,10,1000,500,50,32.480000000000004,20.085000000000004,0.07009573937714629
445,30,300,500,50,32.22,23.37,0.06546024901926754
446,30,500,500,50,33.64,21.855000000000004,0.06618030319066494
447,30,1000,500,50,33.12,21.974999999999998,0.06480571297798564
448,50,300,500,50,25.880000000000003,22.085,0.06162412980858903
449,50,500,500,50,30.36,24.315000000000005,0.06315268992208323
450,50,1000,500,50,31.2,24.035,0.06473917337811391
451,10,300,750,10,46.49333333333334,31.06,0.16418251159428987
452,10,500,750,10,46.760000000000005,31.326666666666668,0.16689613011388552
453,10,1000,750,10,47.093333333333334,31.566666666666666,0.16529356494891312
454,30,300,750,10,47.89333333333333,34.62,0.1683208256654425
455,30,500,750,10,48.0,34.88666666666666,0.1683787588204336
456,30,1000,750,10,48.053333333333335,34.85666666666666,0.16824971381772055
457,50,300,750,10,46.826666666666675,34.03666666666666,0.1601745415068982
458,50,500,750,10,47.226666666666674,34.449999999999996,0.16576950688466677
459,50,1000,750,10,47.25333333333334,34.526666666666664,0.16975357673948088
460,10,300,750,20,36.46666666666666,21.21666666666667,0.10662622308082297
461,10,500,750,20,37.2,21.136666666666663,0.11157471803256523
462,10,1000,750,20,37.76,22.64666666666667,0.11145743114857845
463,30,300,750,20,38.586666666666666,24.433333333333334,0.10470968210437273
464,30,500,750,20,38.82666666666667,24.53666666666667,0.10835737111982413
465,30,1000,750,20,39.2,25.590000000000003,0.10885260745112717
466,50,300,750,20,38.56,26.650000000000002,0.10337573098143384
467,50,500,750,20,39.0,26.36,0.10609993639418916
468,50,1000,750,20,38.93333333333334,26.583333333333332,0.10825737805309697
469,10,300,750,30,30.85333333333333,17.996666666666666,0.08429687224436978
470,10,500,750,30,34.053333333333335,19.556666666666665,0.08503266284996557
471,10,1000,750,30,34.29333333333333,19.34,0.08659545402670348
472,30,300,750,30,33.973333333333336,21.453333333333333,0.08398729244588819
473,30,500,750,30,35.53333333333333,21.72,0.08513640149351716
474,30,1000,750,30,35.8,22.576666666666668,0.08675057125159052
475,50,300,750,30,33.839999999999996,23.486666666666665,0.08523690924352417
476,50,500,750,30,35.32,23.743333333333332,0.08406294349290863
477,50,1000,750,30,35.480000000000004,23.146666666666665,0.0858066731179229
478,10,300,750,40,31.693333333333335,17.286666666666665,0.07137412790733773
479,10,500,750,40,33.093333333333334,18.17,0.07647231751034152
480,10,1000,750,40,33.46666666666667,17.456666666666667,0.07599085522123661
481,30,300,750,40,27.693333333333335,18.536666666666665,0.07253206972175592
482,30,500,750,40,34.626666666666665,20.06666666666667,0.07472324250643647
483,30,1000,750,40,34.053333333333335,20.056666666666665,0.0730666595453911
484,50,300,750,40,23.919999999999998,18.59,0.06956476321628621
485,50,500,750,40,32.879999999999995,21.54333333333333,0.0728790848713829
486,50,1000,750,40,33.78666666666666,21.443333333333335,0.07253441819858698
487,10,300,750,50,30.64,16.46666666666667,0.06534398185396609
488,10,500,750,50,31.880000000000003,16.226666666666667,0.06817553116544649
489,10,1000,750,50,32.04,17.416666666666668,0.06622919094978585
490,30,300,750,50,31.240000000000002,18.813333333333333,0.06546638181540942
491,30,500,750,50,33.413333333333334,19.236666666666665,0.06507383845455318
492,30,1000,750,50,33.49333333333334,19.176666666666666,0.06441943379731706
493,50,300,750,50,26.853333333333335,19.46666666666667,0.06350563836785529
494,50,500,750,50,32.28,21.376666666666665,0.0657497897501843
495,50,1000,750,50,32.440000000000005,21.12,0.06384468388517825
496,10,300,1000,10,45.89,29.0825,0.15649022968193238
497,10,500,1000,10,46.73,29.697499999999998,0.15714127295562882
498,10,1000,1000,10,47.089999999999996,30.055,0.15813003142181573
499,30,300,1000,10,47.68,32.8075,0.16044735187265202
500,30,500,1000,10,47.74,32.925,0.16040704162132016
501,30,1000,1000,10,47.77,33.095,0.1616649131316116
502,50,300,1000,10,47.14,34.6325,0.15970095832320017
503,50,500,1000,10,47.32,34.5925,0.16038796436645347
504,50,1000,1000,10,47.43000000000001,34.5425,0.1610319644088059
505,10,300,1000,20,29.830000000000002,17.849999999999998,0.1096068061531901
506,10,500,1000,20,36.42999999999999,19.715,0.10978108746990876
507,10,1000,1000,20,36.75,19.8675,0.11035098003605844
508,30,300,1000,20,25.070000000000004,18.3475,0.09873726345233645
509,30,500,1000,20,37.57,22.752500000000005,0.1092119238108574
510,30,1000,1000,20,38.14,23.2125,0.1106197974400479
511,50,300,1000,20,36.84,24.25,0.10632793698032524
512,50,500,1000,20,37.580000000000005,24.240000000000002,0.10420231795184733
513,50,1000,1000,20,37.63999999999999,23.66,0.10767382364560828
514,10,300,1000,30,29.92,16.165000000000003,0.08204988414252892
515,10,500,1000,30,33.08,17.0825,0.08790066297929111
516,10,1000,1000,30,32.89,16.922500000000003,0.08419052311294802
517,30,300,1000,30,33.4,19.724999999999998,0.08184311011053748
518,30,500,1000,30,34.17,19.915,0.08487272933707052
519,30,1000,1000,30,34.29,20.185,0.08484679141078931
520,50,300,1000,30,26.549999999999997,19.7625,0.08148333604232355
521,50,500,1000,30,33.58,21.292499999999997,0.0820453529148325
522,50,1000,1000,30,34.11,21.215,0.08170580241724322
523,10,300,1000,40,28.139999999999997,14.935,0.07195310333511933
524,10,500,1000,40,31.5,15.0575,0.07575537707536077
525,10,1000,1000,40,31.880000000000003,16.055,0.07501335172640756
526,30,300,1000,40,22.240000000000002,14.512500000000001,0.06998408538870109
527,30,500,1000,40,33.1,18.032500000000002,0.07305347671306024
528,30,1000,1000,40,32.96,18.009999999999998,0.07254769807624485
529,50,300,1000,40,27.33,18.7,0.06903415588984692
530,50,500,1000,40,32.98,19.5075,0.07108913590964455
531,50,1000,1000,40,32.71,19.395,0.07279697182887518
532,10,300,1000,50,19.759999999999998,12.22,0.05983351298937411
533,10,500,1000,50,30.84,15.03,0.06772694766259243
534,10,1000,1000,50,31.04,14.96,0.06534615037948888
535,30,300,1000,50,31.740000000000002,17.1925,0.06439038977978265
536,30,500,1000,50,31.930000000000003,17.427500000000002,0.0653137126242857
537,30,1000,1000,50,31.979999999999997,17.3825,0.06434072941353032
538,50,300,1000,50,28.900000000000002,18.655,0.06361505338091154
539,50,500,1000,50,31.080000000000002,18.95,0.06351873852903875
540,50,1000,1000,50,31.619999999999997,18.905,0.0634063860711264
541,10,300,2500,10,45.384,26.996000000000002,0.16060988827455125
542,10,500,2500,10,45.532000000000004,27.43,0.1626868655929454
543,10,1000,2500,10,45.620000000000005,27.722,0.16076742728443505
544,30,300,2500,10,46.556,30.592000000000002,0.15928037391050417
545,30,500,2500,10,46.955999999999996,30.879,0.16070137917247992
546,30,1000,2500,10,47.05199999999999,30.867,0.16186568548666372
547,50,300,2500,10,45.76,31.543,0.16010933536062769
548,50,500,2500,10,46.364,31.436000000000003,0.16129561511065277
549,50,1000,2500,10,46.568,31.474999999999998,0.16188192106257732
550,10,300,2500,20,34.815999999999995,16.595,0.1068235625314738
551,10,500,2500,20,35.044,16.665000000000003,0.10777339174535518
552,10,1000,2500,20,35.508,16.847,0.10434280696145501
553,30,300,2500,20,35.96,19.088,0.10307291993445349
554,30,500,2500,20,36.136,19.405,0.10467859330273001
555,30,1000,2500,20,36.024,19.066,0.10561982726494791
556,50,300,2500,20,34.788000000000004,20.552999999999997,0.10215381606061101
557,50,500,2500,20,36.016,20.449,0.10452058133057732
558,50,1000,2500,20,35.94,20.101,0.10308711160089733
559,10,300,2500,30,31.416,13.464,0.08412342173045169
560,10,500,2500,30,31.751999999999995,13.69,0.0845344828315268
561,10,1000,2500,30,31.66,13.761000000000001,0.0851090203005123
562,30,300,2500,30,31.856,15.540999999999999,0.08002555070264972
563,30,500,2500,30,32.284,15.556000000000001,0.08340478436492271
564,30,1000,2500,30,32.528,15.582,0.08237739010941825
565,50,300,2500,30,28.323999999999998,16.198999999999998,0.07949686940328417
566,50,500,2500,30,32.056000000000004,16.474,0.08050154121658244
567,50,1000,2500,30,32.448,16.54,0.08101291354929861
568,10,300,2500,40,25.86,11.278999999999998,0.06783000990831839
569,10,500,2500,40,30.256,12.347999999999999,0.07221186664744368
570,10,1000,2500,40,30.219999999999995,12.591000000000003,0.07363163557480694
571,30,300,2500,40,30.740000000000002,14.249,0.06793673621333142
572,30,500,2500,40,31.152,14.094999999999999,0.07129464361793732
573,30,1000,2500,40,31.192000000000004,14.276,0.07152097042948993
574,50,300,2500,40,25.916,14.568,0.06912747249370425
575,50,500,2500,40,30.247999999999998,15.126999999999999,0.06912872996357006
576,50,1000,2500,40,30.720000000000002,14.674000000000001,0.07112226000908205
577,10,300,2500,50,29.272,11.455,0.06382179856968301
578,10,500,2500,50,29.355999999999998,11.753,0.0648169083451451
579,10,1000,2500,50,29.592000000000002,11.834,0.06487329617820432
580,30,300,2500,50,29.032000000000004,13.377,0.0615917065927524
581,30,500,2500,50,29.896,13.3,0.06212150272979626
582,30,1000,2500,50,30.124000000000002,13.425999999999998,0.06249378145814441
583,50,300,2500,50,22.096,13.022,0.06176796085937784
584,50,500,2500,50,27.792,14.21,0.0601050457524651
585,50,1000,2500,50,29.700000000000003,14.184000000000003,0.06197248047211222
586,10,300,5000,10,44.972,25.716499999999996,0.15352394461403143
587,10,500,5000,10,45.192,26.030000000000005,0.1563466072691958
588,10,1000,5000,10,45.29600000000001,26.436000000000003,0.15735249150965538
589,30,300,5000,10,45.660000000000004,29.2335,0.1577322131923142
590,30,500,5000,10,46.152,29.096,0.15980234846935498
591,30,1000,5000,10,46.132,29.002,0.15977723469276445
592,50,300,5000,10,44.604,30.508999999999997,0.1573091558910522
593,50,500,5000,10,46.028000000000006,30.434,0.16051220331488403
594,50,1000,5000,10,46.117999999999995,30.287999999999997,0.16104928285002
595,10,300,5000,20,34.384,14.848,0.10090549048970869
596,10,500,5000,20,34.512,14.9865,0.10598321348848938
597,10,1000,5000,20,34.526,15.150999999999998,0.10404471531770212
598,30,300,5000,20,34.742,17.2495,0.10049075113122358
599,30,500,5000,20,35.392,17.147,0.0998412556953118
600,30,1000,5000,20,35.337999999999994,17.125,0.103013227201651
601,50,300,5000,20,32.038,17.879499999999997,0.09966899284221596
602,50,500,5000,20,34.809999999999995,17.9265,0.10225376728262413
603,50,1000,5000,20,35.178,18.0,0.10266545512706862
604,10,300,5000,30,30.998000000000005,11.9865,0.08217387930343903
605,10,500,5000,30,31.070000000000004,12.108,0.08459909474824888
606,10,1000,5000,30,31.019999999999996,12.043,0.08408950106485422
607,30,300,5000,30,30.988000000000003,13.9595,0.08033679495868211
608,30,500,5000,30,31.613999999999997,13.9125,0.08069311158663335
609,30,1000,5000,30,31.669999999999998,13.711,0.08151517730324463
610,50,300,5000,30,26.844,14.147499999999999,0.07770044720763188
611,50,500,5000,30,31.052000000000003,14.792,0.08042782169054605
612,50,1000,5000,30,31.598000000000003,14.6095,0.08055887305005024
613,10,300,5000,40,29.378000000000004,10.843,0.07032448297122823
614,10,500,5000,40,29.572,10.883000000000001,0.07194498690465174
615,10,1000,5000,40,29.514000000000003,10.815,0.07101477868416188
616,30,300,5000,40,29.072,12.450000000000001,0.06852151325268521
617,30,500,5000,40,30.144000000000005,12.2615,0.06867655983107641
618,30,1000,5000,40,30.171999999999997,12.306,0.06957526887254309
619,50,300,5000,40,22.518,11.799999999999999,0.069074060940723
620,50,500,5000,40,28.814,13.1255,0.06900710534558087
621,50,1000,5000,40,30.046,12.8905,0.06962671559001492
622,10,300,5000,50,28.626,10.0615,0.06244411282116472
623,10,500,5000,50,28.671999999999997,9.992999999999999,0.06396785479464946
624,10,1000,5000,50,28.896,10.139000000000001,0.06293558847943943
625,30,300,5000,50,27.993999999999996,11.413,0.06101224132425482
626,30,500,5000,50,29.183999999999997,11.325000000000001,0.061497439363788965
627,30,1000,5000,50,29.53,11.3125,0.060937556820035814
628,50,300,5000,50,19.69,10.200000000000001,0.05976377257322154
629,50,500,5000,50,26.1,11.809,0.05978133567529369
630,50,1000,5000,50,29.268,11.865499999999999,0.061357832445571976
631,10,300,100,10,50.9,54.05,0.18521145260044147
632,10,500,100,10,53.7,57.925000000000004,0.16073079433829335
633,10,1000,100,10,54.0,57.275,0.1616252531063008
634,30,300,100,10,52.800000000000004,56.525000000000006,0.16704482807677323
635,30,500,100,10,56.10000000000001,59.975,0.15791857777816984
636,30,1000,100,10,57.199999999999996,61.0,0.16462706731477447
637,50,300,100,10,47.099999999999994,60.675000000000004,0.16191974626558167
638,50,500,100,10,51.800000000000004,64.0,0.14734741189172443
639,50,1000,100,10,53.7,65.225,0.14960189373932672
640,10,300,100,20,43.8,51.625,0.11671544385147653
641,10,500,100,20,46.0,51.775000000000006,0.11633988103516621
642,10,1000,100,20,47.400000000000006,49.95,0.11966932077958385
643,30,300,100,20,48.4,57.05,0.11114102256785874
644,30,500,100,20,49.1,57.800000000000004,0.11202601615639969
645,30,1000,100,20,49.5,57.325,0.11803736047360118
646,50,300,100,20,44.699999999999996,55.95,0.10434608639241179
647,50,500,100,20,44.2,61.0,0.10545619667084932
648,50,1000,100,20,45.0,60.925000000000004,0.10683995692086748
649,10,300,100,30,39.5,51.324999999999996,0.08953972603264997
650,10,500,100,30,44.400000000000006,52.449999999999996,0.09845137186686345
651,10,1000,100,30,42.699999999999996,51.1,0.09572939973605982
652,30,300,100,30,41.5,51.87500000000001,0.0938516426873712
653,30,500,100,30,46.5,55.99999999999999,0.09185927701979417
654,30,1000,100,30,46.6,55.35,0.09043533741108521
655,50,300,100,30,38.6,59.62500000000001,0.08455481706940361
656,50,500,100,30,43.49999999999999,59.5,0.08819636283376997
657,50,1000,100,30,43.4,59.099999999999994,0.08766095836102848
658,10,300,100,40,30.599999999999998,45.050000000000004,0.07541986526785471
659,10,500,100,40,41.3,49.824999999999996,0.08255498695847681
660,10,1000,100,40,42.00000000000001,49.425,0.08102319605905352
661,30,300,100,40,40.300000000000004,52.474999999999994,0.07522288573750285
662,30,500,100,40,46.0,58.45,0.07981795845603004
663,30,1000,100,40,45.300000000000004,55.925000000000004,0.07829704813612096
664,50,300,100,40,39.5,58.324999999999996,0.06917664264838957
665,50,500,100,40,41.6,60.699999999999996,0.07335578148726629
666,50,1000,100,40,40.800000000000004,59.775,0.07596240793873958
667,10,300,100,50,34.0,48.75,0.06991365041441529
668,10,500,100,50,40.0,49.1,0.07204599942015344
669,10,1000,100,50,40.300000000000004,48.775,0.07567181272702461
670,30,300,100,50,40.599999999999994,52.2,0.06884502817593094
671,30,500,100,50,44.400000000000006,55.400000000000006,0.06961291658830651
672,30,1000,100,50,43.4,54.87499999999999,0.07173581896697581
673,50,300,100,50,40.199999999999996,54.925000000000004,0.07166839904124965
674,50,500,100,50,41.1,57.95,0.06572180965829787
675,50,1000,100,50,39.900000000000006,57.175,0.06571866017859301
676,10,300,250,10,44.800000000000004,37.29,0.16795798054127278
677,10,500,250,10,46.64,38.32,0.17110099604902723
678,10,1000,250,10,48.64,39.29,0.17591764346470914
679,30,300,250,10,46.36,40.59,0.14849754983599425
680,30,500,250,10,48.760000000000005,41.589999999999996,0.16503173429184856
681,30,1000,250,10,48.8,41.559999999999995,0.16452760909173791
682,50,300,250,10,45.08,44.15,0.15735890982257267
683,50,500,250,10,47.88,45.48,0.15747977565621404
684,50,1000,250,10,47.800000000000004,46.51,0.1607591545278162
685,10,300,250,20,39.32,30.7,0.10934075536091564
686,10,500,250,20,40.04,31.15,0.1116856387623051
687,10,1000,250,20,41.4,31.930000000000003,0.1163936269007865
688,30,300,250,20,41.68,36.25,0.10916341091267487
689,30,500,250,20,42.44,36.449999999999996,0.10874099030058226
690,30,1000,250,20,42.919999999999995,36.22,0.10931200536282426
691,50,300,250,20,39.48,37.5,0.1099544151002825
692,50,500,250,20,41.4,40.42,0.10788447226763669
693,50,1000,250,20,41.68,38.96,0.10420148744667758
694,10,300,250,30,34.56,27.79,0.0873105629317324
695,10,500,250,30,37.6,30.15,0.09215411289163421
696,10,1000,250,30,38.839999999999996,30.049999999999997,0.09607595937082211
697,30,300,250,30,38.04,32.99999999999999,0.08798041760286339
698,30,500,250,30,39.72,32.68,0.09125278963072714
699,30,1000,250,30,39.64,33.47,0.08947148533947989
700,50,300,250,30,36.6,34.760000000000005,0.08374170783514319
701,50,500,250,30,37.839999999999996,36.6,0.08606630474882071
702,50,1000,250,30,37.120000000000005,36.82,0.08762818838929519
703,10,300,250,40,34.52,28.290000000000003,0.07789433469014428
704,10,500,250,40,36.0,28.349999999999998,0.07858014409104244
705,10,1000,250,40,35.68,28.549999999999997,0.07859079433925419
706,30,300,250,40,36.56,30.979999999999997,0.07090647359553515
707,30,500,250,40,37.92,32.330000000000005,0.07698714440164733
708,30,1000,250,40,37.08,31.540000000000003,0.07689731287038024
709,50,300,250,40,32.0,35.150000000000006,0.07632225279955705
710,50,500,250,40,36.4,35.150000000000006,0.07579298964226767
711,50,1000,250,40,36.4,34.5,0.07290903970070696
712,10,300,250,50,32.36,27.21,0.06577747842648193
713,10,500,250,50,34.96,27.240000000000002,0.06856049327711901
714,10,1000,250,50,36.04,26.700000000000003,0.0700052116446154
715,30,300,250,50,35.160000000000004,27.62,0.06514866523059172
716,30,500,250,50,37.120000000000005,29.59,0.06559005144338208
717,30,1000,250,50,36.04,30.680000000000003,0.06637577627554685
718,50,300,250,50,34.760000000000005,31.369999999999997,0.06567626511534005
719,50,500,250,50,34.28,34.05,0.06418895230847713
720,50,1000,250,50,34.12,33.71,0.06431131137302772
721,10,300,500,10,45.76,31.34,0.16408339411647424
722,10,500,500,10,48.28,33.160000000000004,0.16006578012130834
723,10,1000,500,10,48.52,34.275,0.15957820032235234
724,30,300,500,10,47.300000000000004,35.915,0.16028553546130367
725,30,500,500,10,49.919999999999995,37.004999999999995,0.16526871381420383
726,30,1000,500,10,50.540000000000006,37.580000000000005,0.16910376795318044
727,50,300,500,10,45.28,36.385,0.14858848075688816
728,50,500,500,10,48.4,37.135,0.15383264856735748
729,50,1000,500,10,48.94,37.695,0.1549117528185981
730,10,300,500,20,35.059999999999995,23.490000000000002,0.10420956541104977
731,10,500,500,20,36.22,24.04,0.11037221267043512
732,10,1000,500,20,37.08,25.379999999999995,0.11299367771562807
733,30,300,500,20,35.81999999999999,26.924999999999997,0.10250091019673582
734,30,500,500,20,37.66,27.51,0.10653228299511316
735,30,1000,500,20,38.14,28.415000000000003,0.1077212235293603
736,50,300,500,20,32.56,27.755000000000003,0.10024454617816825
737,50,500,500,20,38.1,30.205000000000005,0.1011581269450873
738,50,1000,500,20,38.68,29.575000000000003,0.10238883998430796
739,10,300,500,30,33.1,20.685,0.06770858260896584
740,10,500,500,30,34.46,21.605,0.08880191928191404
741,10,1000,500,30,35.0,22.54,0.08884746493375978
742,30,300,500,30,34.34,25.58,0.08446197026768035
743,30,500,500,30,35.160000000000004,24.745,0.08588017952448969
744,30,1000,500,30,35.980000000000004,24.820000000000004,0.08696093405114069
745,50,300,500,30,30.159999999999997,26.400000000000002,0.07879603500193415
746,50,500,500,30,33.92,27.88,0.0840913199589736
747,50,1000,500,30,35.160000000000004,27.589999999999996,0.0844345915897518
748,10,300,500,40,32.34,20.18,0.07364690129407744
749,10,500,500,40,33.36,20.18,0.07663766447413611
750,10,1000,500,40,33.599999999999994,20.665,0.07776479290108525
751,30,300,500,40,31.96,22.810000000000002,0.07365891881341202
752,30,500,500,40,34.74,23.925,0.07630774722387455
753,30,1000,500,40,34.72,22.93,0.07435310230150675
754,50,300,500,40,25.8,22.900000000000002,0.06820695712913327
755,50,500,500,40,33.7,25.644999999999996,0.07299593858426048
756,50,1000,500,40,34.32,25.325000000000003,0.07266828240107473
757,10,300,500,50,31.1,18.72,0.06499096063741751
758,10,500,500,50,32.06,19.23,0.0666597881278362
759,10,1000,500,50,31.979999999999997,19.875,0.06846602347779353
760,30,300,500,50,29.92,21.965,0.06314033392638221
761,30,500,500,50,34.160000000000004,22.549999999999997,0.06446550954456189
762,30,1000,500,50,33.540000000000006,21.74,0.06799820911453212
763,50,300,500,50,25.7,21.894999999999996,0.06146761986952456
764,50,500,500,50,32.04,24.775,0.06499270959733952
765,50,1000,500,50,32.14,24.79,0.06516521449039964
766,10,300,750,10,45.04,28.886666666666667,0.1601073385600801
767,10,500,750,10,45.89333333333333,29.61333333333333,0.1572733115369868
768,10,1000,750,10,46.28,30.236666666666668,0.1571923528525585
769,30,300,750,10,47.57333333333334,32.99333333333333,0.1609770691194297
770,30,500,750,10,47.93333333333333,33.486666666666665,0.15986017132249203
771,30,1000,750,10,48.01333333333333,33.72,0.16098704614815726
772,50,300,750,10,46.86666666666667,35.64333333333333,0.15276930325901167
773,50,500,750,10,46.85333333333334,35.61333333333333,0.15488856719899288
774,50,1000,750,10,47.026666666666664,35.763333333333335,0.1569444833011096
775,10,300,750,20,34.30666666666667,20.593333333333337,0.10401832313668882
776,10,500,750,20,36.84,21.433333333333334,0.10854511497185114
777,10,1000,750,20,36.89333333333333,22.066666666666666,0.11085077597433052
778,30,300,750,20,25.58666666666667,20.826666666666668,0.1064097528115697
779,30,500,750,20,37.98666666666667,23.95,0.1078638985374887
780,30,1000,750,20,37.839999999999996,24.463333333333335,0.10563017874559864
781,50,300,750,20,29.30666666666667,23.73,0.10042384121575205
782,50,500,750,20,37.306666666666665,25.830000000000002,0.1058408048153084
783,50,1000,750,20,38.17333333333334,26.046666666666667,0.108034383751245
784,10,300,750,30,32.46666666666667,17.653333333333336,0.08353080767518715
785,10,500,750,30,34.14666666666667,18.546666666666667,0.08684159544366896
786,10,1000,750,30,34.49333333333333,18.89666666666667,0.08859736627605312
787,30,300,750,30,28.48,20.553333333333335,0.0803510729947273
788,30,500,750,30,36.053333333333335,21.949999999999996,0.08479926420859617
789,30,1000,750,30,35.88,21.776666666666667,0.08486889224590662
790,50,300,750,30,25.38666666666667,20.200000000000003,0.08135888250126659
791,50,500,750,30,35.093333333333334,22.916666666666664,0.08435065791412519
792,50,1000,750,30,34.85333333333333,23.19333333333333,0.08578421359576437
793,10,300,750,40,30.8,17.286666666666665,0.07105794636480904
794,10,500,750,40,31.893333333333334,17.243333333333332,0.07300895196079048
795,10,1000,750,40,32.8,17.96,0.07390578671991076
