,perplexity,n_iter,n_samples,n_features,avg_common_neighbors10,avg_common_neighbors40,std_ratios
796,30,300,750,40,27.839999999999996,18.886666666666667,0.06925164968604466
797,30,500,750,40,33.96,20.033333333333335,0.0733112661672454
798,30,1000,750,40,33.54666666666667,19.716666666666665,0.0721789163730445
799,50,300,750,40,23.24,18.12,0.06686684275547315
800,50,500,750,40,31.813333333333333,21.95333333333333,0.07174547381025446
801,50,1000,750,40,32.586666666666666,21.526666666666667,0.07392253554373089
802,10,300,750,50,29.97333333333333,16.46,0.06382235468192517
803,10,500,750,50,31.013333333333332,16.253333333333334,0.06714541367285766
804,10,1000,750,50,32.10666666666667,17.07,0.0664289491996736
805,30,300,750,50,25.413333333333334,18.346666666666668,0.06313049046927392
806,30,500,750,50,33.06666666666666,19.506666666666668,0.06495483563904626
807,30,1000,750,50,32.93333333333334,19.176666666666666,0.0645303714524542
808,50,300,750,50,22.106666666666666,18.04,0.060773992238198765
809,50,500,750,50,30.98666666666666,21.43,0.06346079191802254
810,50,1000,750,50,31.41333333333333,21.190000000000005,0.06254007021304937
811,10,300,1000,10,45.949999999999996,28.759999999999998,0.15993040074922985
812,10,500,1000,10,45.910000000000004,28.8825,0.16293278865245675
813,10,1000,1000,10,46.29,29.117500000000003,0.16295228390299668
814,30,300,1000,10,47.06,32.23,0.1577503680066242
815,30,500,1000,10,47.46,32.8775,0.1587632247312242
816,30,1000,1000,10,47.76,32.905,0.16327764784123577
817,50,300,1000,10,45.72,34.449999999999996,0.16364616245665337
818,50,500,1000,10,46.16,34.67,0.16389519575717165
819,50,1000,1000,10,46.18000000000001,34.64,0.16349234649598912
820,10,300,1000,20,30.720000000000002,18.475,0.10409536231112738
821,10,500,1000,20,37.18,20.31,0.10882369415907768
822,10,1000,1000,20,37.74,20.942500000000003,0.11078273835365211
823,30,300,1000,20,22.46,18.2925,0.10541359807519861
824,30,500,1000,20,39.0,23.372500000000002,0.10725297750874228
825,30,1000,1000,20,39.12,23.72,0.1054007919236252
826,50,300,1000,20,32.78,24.087500000000002,0.1042030825161382
827,50,500,1000,20,37.54,25.16,0.10242683074352184
828,50,1000,1000,20,38.49,24.5925,0.10353235735773778
829,10,300,1000,30,32.11,16.82,0.08088467410394946
830,10,500,1000,30,33.269999999999996,17.2825,0.08639776070724624
831,10,1000,1000,30,33.45,17.515,0.08940608644657877
832,30,300,1000,30,23.349999999999998,15.987499999999999,0.082413890362641
833,30,500,1000,30,34.18,19.4925,0.08236828132737593
834,30,1000,1000,30,34.06,19.495,0.08635293614628924
835,50,300,1000,30,20.62,16.0875,0.08150635969604496
836,50,500,1000,30,33.74,21.43,0.08342835841296206
837,50,1000,1000,30,34.04,21.25,0.08273421324928328
838,10,300,1000,40,27.0,14.305000000000001,0.06857209350943747
839,10,500,1000,40,31.740000000000002,15.379999999999999,0.07349723994171299
840,10,1000,1000,40,31.95,15.7225,0.07421368020557637
841,30,300,1000,40,23.87,15.560000000000002,0.07004369127224253
842,30,500,1000,40,32.51,17.7175,0.07056571992948849
843,30,1000,1000,40,32.92,17.880000000000003,0.07116758952689493
844,50,300,1000,40,19.580000000000002,15.327499999999999,0.06677355559715872
845,50,500,1000,40,30.710000000000004,19.2775,0.07084840188045873
846,50,1000,1000,40,32.74,19.02,0.0722374944355575
847,10,300,1000,50,27.080000000000005,14.11,0.06324632518652394
848,10,500,1000,50,30.779999999999998,15.120000000000001,0.06707891407406433
849,10,1000,1000,50,31.09,15.5175,0.06715690762135369
850,30,300,1000,50,20.9,14.0175,0.060641367494268496
851,30,500,1000,50,31.979999999999997,17.244999999999997,0.06351026296483052
852,30,1000,1000,50,32.24,17.395,0.06457553294197156
853,50,300,1000,50,15.560000000000002,12.2675,0.059945838941523964
854,50,500,1000,50,28.610000000000003,18.305,0.06378382242807303
855,50,1000,1000,50,31.019999999999996,18.7575,0.06285251803673571
856,10,300,2500,10,45.348,27.305,0.15603306079076068
857,10,500,2500,10,45.56,27.451999999999998,0.15608540697014564
858,10,1000,2500,10,45.504,27.812000000000005,0.1548708518814247
859,30,300,2500,10,46.236,29.820999999999998,0.16009437619462388
860,30,500,2500,10,46.784,29.979,0.1631200833998745
861,30,1000,2500,10,46.924,30.293000000000003,0.1628622836803385
862,50,300,2500,10,45.816,31.341,0.15178122124272278
863,50,500,2500,10,46.816,31.467,0.15458996775039693
864,50,1000,2500,10,46.803999999999995,31.619999999999997,0.15554025053415224
865,10,300,2500,20,35.104,16.848000000000003,0.10476796038072608
866,10,500,2500,20,35.092,16.777,0.10663845677288043
867,10,1000,2500,20,35.36,16.902,0.10737360039406521
868,30,300,2500,20,35.608000000000004,19.371,0.10338915002009802
869,30,500,2500,20,35.98800000000001,18.908,0.1037038485314078
870,30,1000,2500,20,35.852000000000004,19.155,0.1024134792949176
871,50,300,2500,20,33.92,20.44,0.10272764158922806
872,50,500,2500,20,35.608000000000004,20.093,0.10128981420507138
873,50,1000,2500,20,35.955999999999996,20.578,0.10180812332751508
874,10,300,2500,30,31.779999999999998,13.716000000000001,0.08205131101950844
875,10,500,2500,30,31.8,13.523000000000001,0.08444698922267917
876,10,1000,2500,30,32.084,13.808000000000002,0.0829396423661369
877,30,300,2500,30,32.368,15.866,0.07978257201214695
878,30,500,2500,30,32.568000000000005,15.889000000000001,0.08271539630305991
879,30,1000,2500,30,32.608000000000004,15.647,0.08140996052172249
880,50,300,2500,30,28.847999999999995,16.645000000000003,0.08027572937186939
881,50,500,2500,30,32.224,16.738,0.07997521304180508
882,50,1000,2500,30,32.372,16.692999999999998,0.08206238530317399
883,10,300,2500,40,30.036,12.404,0.0719906276574803
884,10,500,2500,40,30.104000000000003,12.477,0.0735451117204996
885,10,1000,2500,40,30.008000000000003,12.387999999999998,0.07133099471808747
886,30,300,2500,40,30.084,14.379,0.06809890061170847
887,30,500,2500,40,30.959999999999997,13.983,0.06906660493626998
888,30,1000,2500,40,30.891999999999996,14.147000000000002,0.06957667219148342
889,50,300,2500,40,25.056,14.423999999999998,0.0677668538018236
890,50,500,2500,40,29.48,15.139,0.07022917095186715
891,50,1000,2500,40,30.744,15.160000000000002,0.06932626792693676
892,10,300,2500,50,28.976000000000003,11.625,0.06392709245080724
893,10,500,2500,50,28.936,11.739999999999998,0.06588511253357722
894,10,1000,2500,50,29.287999999999997,11.795,0.06387322956117772
895,30,300,2500,50,29.2,13.319,0.06122006479933481
896,30,500,2500,50,30.016,13.315,0.06271800446499513
897,30,1000,2500,50,29.944000000000003,13.178,0.06206505426031681
898,50,300,2500,50,22.216,12.839,0.059290032634878954
899,50,500,2500,50,27.071999999999996,14.140999999999998,0.060534874170318845
900,50,1000,2500,50,29.644,14.021,0.06145569352182074
901,10,300,5000,10,44.582,25.9905,0.15561334805707153
902,10,500,5000,10,44.74,26.093500000000002,0.15564506886896162
903,10,1000,5000,10,44.816,26.259500000000003,0.15448574698910544
904,30,300,5000,10,45.13399999999999,29.092499999999998,0.1575390713445372
905,30,500,5000,10,45.628,29.1425,0.16084019593036736
906,30,1000,5000,10,45.730000000000004,29.035500000000003,0.16031250000551803
907,50,300,5000,10,43.96,30.540500000000005,0.1587695941707393
908,50,500,5000,10,45.275999999999996,30.2245,0.15940233364564352
909,50,1000,5000,10,45.43000000000001,30.1275,0.1602250083112857
910,10,300,5000,20,33.900000000000006,14.823,0.1020850380074002
911,10,500,5000,20,34.242,15.2035,0.10530523934353657
912,10,1000,5000,20,34.326,15.0975,0.10420337914041805
913,30,300,5000,20,34.653999999999996,17.2635,0.10138403739153659
914,30,500,5000,20,35.026,17.2975,0.10187884574090306
915,30,1000,5000,20,34.971999999999994,17.127,0.10140214799501164
916,50,300,5000,20,31.704,18.001499999999997,0.10062655747892298
917,50,500,5000,20,34.616,18.1525,0.10101732693711742
918,50,1000,5000,20,34.906000000000006,17.904,0.10193769198639395
919,10,300,5000,30,30.906,11.879500000000002,0.0826287666876935
920,10,500,5000,30,31.052000000000003,12.109499999999999,0.08374247797310923
921,10,1000,5000,30,31.14,12.237,0.08282666340796183
922,30,300,5000,30,30.862000000000002,13.886000000000001,0.0793644676229483
923,30,500,5000,30,31.772,13.7625,0.08060053620615074
924,30,1000,5000,30,31.788,13.746,0.08059750453897284
925,50,300,5000,30,26.138,13.9555,0.07989037581580376
926,50,500,5000,30,31.144,14.426,0.07990319451249808
927,50,1000,5000,30,31.356,14.423999999999998,0.08001268209580616
928,10,300,5000,40,29.496,10.845,0.07077714178327503
929,10,500,5000,40,29.542,10.818000000000001,0.07199982200499198
930,10,1000,5000,40,29.718,11.005499999999998,0.0703460678761792
931,30,300,5000,40,29.112,12.382,0.06761057213122067
932,30,500,5000,40,30.142000000000003,12.3285,0.06866804403301176
933,30,1000,5000,40,30.232000000000003,12.157500000000002,0.06943730848376778
934,50,300,5000,40,22.075999999999997,11.6045,0.06832490799854213
935,50,500,5000,40,28.474,12.986,0.06787223954014118
936,50,1000,5000,40,30.013999999999996,12.898000000000001,0.06915191418565328
937,10,300,5000,50,12.540000000000001,5.115499999999999,0.06762186237737676
938,10,500,5000,50,28.471999999999998,10.1855,0.06344425720493226
939,10,1000,5000,50,28.724,10.201,0.06438073502726571
940,30,300,5000,50,27.915999999999997,11.4205,0.06002660383738138
941,30,500,5000,50,29.268,11.365,0.06153151019344964
942,30,1000,5000,50,29.284,11.474,0.062249702464926795
943,50,300,5000,50,18.69,9.8145,0.05999169419145518
944,50,500,5000,50,26.131999999999998,12.010499999999999,0.05942168316386045
945,50,1000,5000,50,29.12,12.0465,0.0602060351926856
946,10,300,100,10,47.9,52.2,0.17509114816488622
947,10,500,100,10,52.300000000000004,53.150000000000006,0.18832731227874563
948,10,1000,100,10,52.900000000000006,53.775000000000006,0.1830540797722267
949,30,300,100,10,55.800000000000004,59.199999999999996,0.16015240151179086
950,30,500,100,10,58.60000000000001,59.075,0.16187010976607977
951,30,1000,100,10,58.699999999999996,59.00000000000001,0.1617817998166903
952,50,300,100,10,52.69999999999999,60.85,0.15601938423574166
953,50,500,100,10,54.800000000000004,62.425,0.15638844482659975
954,50,1000,100,10,54.900000000000006,62.425,0.15645581158791563
955,10,300,100,20,42.400000000000006,50.5,0.11711711563978595
956,10,500,100,20,45.9,49.725,0.1291255993786618
957,10,1000,100,20,45.0,50.7,0.12362714187277611
958,30,300,100,20,46.8,54.825,0.1169323541562681
959,30,500,100,20,50.1,55.175,0.11388915075023943
960,30,1000,100,20,49.00000000000001,57.099999999999994,0.11614548536848363
961,50,300,100,20,40.599999999999994,58.475,0.11055500749673926
962,50,500,100,20,41.2,60.45,0.10609122631914994
963,50,1000,100,20,43.0,60.45,0.1108135299275402
964,10,300,100,30,38.7,49.6,0.09014332460187645
965,10,500,100,30,43.2,49.25,0.10024855888290235
966,10,1000,100,30,42.5,49.125,0.09754781573428903
967,30,300,100,30,42.6,52.449999999999996,0.08361078211696694
968,30,500,100,30,46.699999999999996,55.07500000000001,0.09155376954276946
969,30,1000,100,30,43.7,54.1,0.09317716627664878
970,50,300,100,30,40.199999999999996,57.400000000000006,0.09189307594284496
971,50,500,100,30,43.099999999999994,58.724999999999994,0.09067117932731004
972,50,1000,100,30,41.900000000000006,59.375,0.09173855530232304
973,10,300,100,40,39.1,47.675,0.07945973569277424
974,10,500,100,40,43.099999999999994,49.050000000000004,0.07938378267646092
975,10,1000,100,40,40.5,48.85,0.08706375390841817
976,30,300,100,40,42.00000000000001,52.725,0.07810396554842751
977,30,500,100,40,45.0,54.6,0.08314115751155789
978,30,1000,100,40,47.0,54.37499999999999,0.07954244302602079
979,50,300,100,40,40.0,58.475,0.07879816564037112
980,50,500,100,40,41.4,58.62499999999999,0.0770094841041089
981,50,1000,100,40,40.0,58.75,0.07721857062771874
982,10,300,100,50,38.1,47.599999999999994,0.07205861586681943
983,10,500,100,50,41.900000000000006,49.349999999999994,0.07292643157289135
984,10,1000,100,50,40.800000000000004,48.3,0.07554220762210653
985,30,300,100,50,42.5,49.625,0.07119059535189648
986,30,500,100,50,43.3,52.05,0.07220572217906042
987,30,1000,100,50,44.1,52.1,0.07379695297289199
988,50,300,100,50,35.699999999999996,56.574999999999996,0.06666854594099764
989,50,500,100,50,41.0,57.074999999999996,0.07137149729590939
990,50,1000,100,50,41.2,56.474999999999994,0.07148083585649624
991,10,300,250,10,46.64,35.24,0.1589150645727865
992,10,500,250,10,48.84,37.11,0.1646626523855655
993,10,1000,250,10,50.67999999999999,40.129999999999995,0.16116149547652153
994,30,300,250,10,49.32,42.00000000000001,0.16238995190611424
995,30,500,250,10,50.96000000000001,42.77,0.15574874804238456
996,30,1000,250,10,51.28,42.97,0.1543827603584329
997,50,300,250,10,50.96000000000001,44.9,0.15526417226356196
998,50,500,250,10,51.6,45.58,0.1666819063630126
999,50,1000,250,10,51.36000000000001,45.51,0.1669012688920687
1000,10,300,250,20,36.92,29.75,0.1184566751684858
1001,10,500,250,20,41.120000000000005,31.669999999999998,0.11251590333081882
1002,10,1000,250,20,42.67999999999999,33.160000000000004,0.12216857319136902
1003,30,300,250,20,41.4,34.839999999999996,0.11214654387115729
1004,30,500,250,20,43.84,36.4,0.11479009375930499
1005,30,1000,250,20,43.0,36.03,0.11380202709623399
1006,50,300,250,20,39.2,38.01,0.105240529657295
1007,50,500,250,20,44.279999999999994,39.15,0.11520147987603786
1008,50,1000,250,20,43.36000000000001,38.13,0.10858925913899886
1009,10,300,250,30,34.96,27.890000000000004,0.09117674435919378
1010,10,500,250,30,36.64,30.39,0.09004678028035645
1011,10,1000,250,30,38.800000000000004,28.88,0.09210088876133563
1012,30,300,250,30,37.160000000000004,32.68,0.08266485757135862
1013,30,500,250,30,39.76,34.08,0.08806089924929
1014,30,1000,250,30,39.92,33.12,0.08900183747449171
1015,50,300,250,30,37.08,35.730000000000004,0.08263956221154493
1016,50,500,250,30,38.04,36.01,0.08447218876383833
1017,50,1000,250,30,38.76,36.58,0.08789409759117774
1018,10,300,250,40,33.599999999999994,26.419999999999998,0.06687258743122687
1019,10,500,250,40,35.92,27.85,0.07746334660097937
1020,10,1000,250,40,36.28,28.83,0.07966508549104094
1021,30,300,250,40,35.199999999999996,30.45,0.04830358509504952
1022,30,500,250,40,38.44,32.01,0.07684516261236929
1023,30,1000,250,40,38.32,32.47,0.07723886326615291
1024,50,300,250,40,35.04,33.849999999999994,0.07547792031623207
1025,50,500,250,40,35.8,36.309999999999995,0.07385378317768515
1026,50,1000,250,40,36.08,35.809999999999995,0.07427114551038233
1027,10,300,250,50,34.599999999999994,27.310000000000002,0.06432730691514484
1028,10,500,250,50,36.68,28.26,0.0721517635915418
1029,10,1000,250,50,36.64,27.88,0.07102251202997764
1030,30,300,250,50,34.160000000000004,29.270000000000003,0.046116148215436685
1031,30,500,250,50,37.04,31.080000000000002,0.06734024814314586
1032,30,1000,250,50,38.279999999999994,31.669999999999998,0.07036121385592525
1033,50,300,250,50,32.76,33.31,0.06784155139916356
1034,50,500,250,50,35.36,34.18,0.06754606761086131
1035,50,1000,250,50,35.0,35.11,0.0673366927186375
1036,10,300,500,10,43.879999999999995,30.325000000000003,0.1563417239293586
1037,10,500,500,10,46.88,32.769999999999996,0.15436293520515554
1038,10,1000,500,10,47.42,33.294999999999995,0.1636720319876142
1039,30,300,500,10,44.62,34.355000000000004,0.15349358780650588
1040,30,500,500,10,47.48,35.835,0.16869665097501854
1041,30,1000,500,10,47.93999999999999,36.04,0.17101449728547155
1042,50,300,500,10,43.760000000000005,36.485,0.15757773200140848
1043,50,500,500,10,47.74,37.3,0.15268036808377888
1044,50,1000,500,10,48.06,37.370000000000005,0.15706188402841886
1045,10,300,500,20,36.82,24.66,0.10499752734544353
1046,10,500,500,20,38.62,25.745,0.10700619729561332
1047,10,1000,500,20,39.239999999999995,25.89,0.11193409902632713
1048,30,300,500,20,37.26,28.065,0.10184039370254694
1049,30,500,500,20,40.76,29.049999999999997,0.10837572144428809
1050,30,1000,500,20,40.18,28.095,0.10599623303375634
1051,50,300,500,20,35.08,28.395000000000003,0.10829282222978988
1052,50,500,500,20,40.22,30.555,0.10582005304594898
1053,50,1000,500,20,40.5,29.464999999999996,0.10539525355416061
1054,10,300,500,30,32.879999999999995,20.095000000000002,0.0898714089357629
1055,10,500,500,30,34.74,21.29,0.09029355736618373
1056,10,1000,500,30,34.7,21.58,0.08855429743412278
1057,30,300,500,30,32.96,24.355,0.0778415098905586
1058,30,500,500,30,36.24,24.845,0.08338904565295341
1059,30,1000,500,30,36.62,24.88,0.0885197953523434
1060,50,300,500,30,28.959999999999997,25.165000000000003,0.08204082998345301
1061,50,500,500,30,35.58,27.87,0.08278272816080273
1062,50,1000,500,30,35.839999999999996,27.485,0.08543514979155173
1063,10,300,500,40,31.880000000000003,19.21,0.07581716184519635
1064,10,500,500,40,33.18,21.05,0.07507374537844919
1065,10,1000,500,40,33.36,20.335,0.07623829888574259
1066,30,300,500,40,30.9,22.665000000000003,0.07054633316385682
1067,30,500,500,40,35.120000000000005,23.555,0.0730856027766483
1068,30,1000,500,40,34.48,24.044999999999998,0.07470770939921653
1069,50,300,500,40,28.88,24.725,0.07088904472039406
1070,50,500,500,40,33.52,26.655,0.07431221505017725
1071,50,1000,500,40,33.12,25.865,0.06841130259991184
1072,10,300,500,50,31.28,20.119999999999997,0.06443184272672887
1073,10,500,500,50,32.599999999999994,19.830000000000002,0.06775015131645622
1074,10,1000,500,50,32.22,18.665000000000003,0.06822770266333218
1075,30,300,500,50,29.62,21.84,0.06469335584868968
1076,30,500,500,50,33.78,22.189999999999998,0.06547503801490512
1077,30,1000,500,50,33.199999999999996,23.135,0.06573321849898661
1078,50,300,500,50,26.700000000000003,22.654999999999998,0.06239101239163184
1079,50,500,500,50,30.3,24.015,0.06553145753340395
1080,50,1000,500,50,32.019999999999996,24.700000000000003,0.06363689515385156
1081,10,300,750,10,46.4,29.886666666666667,0.15542938020247776
1082,10,500,750,10,46.57333333333334,30.243333333333332,0.15301275050150348
1083,10,1000,750,10,46.626666666666665,30.85,0.15737606776384666
1084,30,300,750,10,48.28,33.94666666666667,0.15678214674384472
1085,30,500,750,10,48.36,34.05666666666667,0.15923761704556594
1086,30,1000,750,10,48.52,34.22666666666667,0.15987745002460105
1087,50,300,750,10,48.693333333333335,35.809999999999995,0.15770990681116262
1088,50,500,750,10,49.013333333333335,35.96666666666667,0.1589028375576582
1089,50,1000,750,10,48.92,35.97,0.15936269884086554
1090,10,300,750,20,33.54666666666667,20.553333333333335,0.10411106358674282
1091,10,500,750,20,35.86666666666666,21.253333333333334,0.10992921669606491
1092,10,1000,750,20,36.093333333333334,20.756666666666668,0.10923661916848135
1093,30,300,750,20,30.586666666666666,22.693333333333335,0.100942748718443
1094,30,500,750,20,37.42666666666666,24.77333333333333,0.10661883742672704
1095,30,1000,750,20,37.04,25.366666666666664,0.10785591167980328
1096,50,300,750,20,26.946666666666662,23.490000000000002,0.1002031057510482
1097,50,500,750,20,36.88,25.379999999999995,0.10157443328221943
1098,50,1000,750,20,36.760000000000005,26.403333333333336,0.10727151643210163
1099,10,300,750,30,30.8,17.97666666666667,0.0838532651128387
1100,10,500,750,30,33.4,19.290000000000003,0.08808119213933059
1101,10,1000,750,30,33.52,19.246666666666666,0.0873462267979979
1102,30,300,750,30,29.453333333333333,20.476666666666667,0.07860546284076828
1103,30,500,750,30,34.70666666666667,22.12,0.08523047656079136
1104,30,1000,750,30,34.77333333333333,21.73,0.08659685694010212
1105,50,300,750,30,25.16,20.473333333333336,0.08201998403132432
1106,50,500,750,30,34.053333333333335,22.973333333333336,0.08248949157136362
1107,50,1000,750,30,34.49333333333333,23.479999999999997,0.0829971629098951
1108,10,300,750,40,30.240000000000002,16.866666666666667,0.07197416967073976
1109,10,500,750,40,32.093333333333334,16.963333333333335,0.07368190305964857
1110,10,1000,750,40,32.78666666666666,18.326666666666664,0.07467651032688652
1111,30,300,750,40,26.493333333333336,18.243333333333332,0.07036736342793874
1112,30,500,750,40,33.70666666666667,19.84,0.07226220258708305
1113,30,1000,750,40,33.34666666666667,20.169999999999998,0.07372776266238526
1114,50,300,750,40,22.893333333333334,18.66,0.07141586216143954
1115,50,500,750,40,32.733333333333334,22.053333333333335,0.07115969280426959
1116,50,1000,750,40,32.906666666666666,21.666666666666664,0.07244087357931364
1117,10,300,750,50,29.893333333333334,16.63,0.06313335143458815
1118,10,500,750,50,31.133333333333336,16.35,0.06641686395464982
1119,10,1000,750,50,32.21333333333333,17.119999999999997,0.06541483804849356
1120,30,300,750,50,27.266666666666666,17.943333333333335,0.061950343586474874
1121,30,500,750,50,32.906666666666666,19.7,0.06592875674368395
1122,30,1000,750,50,33.49333333333334,19.053333333333335,0.06512667025078946
1123,50,300,750,50,22.040000000000003,17.549999999999997,0.06239665793208421
1124,50,500,750,50,30.61333333333333,20.19,0.06297372334107149
1125,50,1000,750,50,33.18666666666667,20.593333333333337,0.062295173695491764
1126,10,300,1000,10,45.620000000000005,28.5725,0.1678318044126646
1127,10,500,1000,10,46.48,29.159999999999997,0.16742585419599806
1128,10,1000,1000,10,46.74,29.3925,0.1633914548059699
1129,30,300,1000,10,47.32,32.615,0.16592743290292186
1130,30,500,1000,10,47.48,32.525,0.1658873900752355
1131,30,1000,1000,10,47.44,32.6575,0.16617550941120143
1132,50,300,1000,10,46.559999999999995,33.68,0.15827716771089143
1133,50,500,1000,10,46.91,33.725,0.1588561016838068
1134,50,1000,1000,10,47.03000000000001,33.809999999999995,0.15881400949730098
1135,10,300,1000,20,36.269999999999996,19.1025,0.104763181936183
1136,10,500,1000,20,36.78,20.187499999999996,0.10842423270039901
1137,10,1000,1000,20,36.52,20.1125,0.10579838670830205
1138,30,300,1000,20,37.91,23.464999999999996,0.10293607892321732
1139,30,500,1000,20,38.35,23.057500000000005,0.10951519318309134
1140,30,1000,1000,20,38.3,23.427500000000002,0.10480077285967652
1141,50,300,1000,20,37.26,24.685000000000002,0.10255164094636726
1142,50,500,1000,20,38.18,24.4975,0.1044285700715489
1143,50,1000,1000,20,37.86,24.93,0.1053051009771602
1144,10,300,1000,30,29.349999999999998,15.770000000000001,0.08258647890685822
1145,10,500,1000,30,33.48,17.6475,0.08765552589149393
1146,10,1000,1000,30,33.18,17.147499999999997,0.08660071341572527
1147,30,300,1000,30,34.1,20.03,0.0825982402701637
1148,30,500,1000,30,34.589999999999996,20.325000000000003,0.084915452690845
1149,30,1000,1000,30,34.900000000000006,20.4175,0.08520689051442618
1150,50,300,1000,30,33.48,21.6975,0.08285012040683233
1151,50,500,1000,30,34.64,22.1425,0.08448082028677432
1152,50,1000,1000,30,34.46,21.5225,0.0833179847991495
1153,10,300,1000,40,27.839999999999996,14.4375,0.07230769708707951
1154,10,500,1000,40,32.01,15.53,0.0748045993553696
1155,10,1000,1000,40,31.880000000000003,15.634999999999998,0.07465030853330223
1156,30,300,1000,40,25.040000000000003,16.545,0.07026706489426618
1157,30,500,1000,40,32.589999999999996,18.060000000000002,0.0712626289622024
1158,30,1000,1000,40,32.97,18.3075,0.07390405078028554
1159,50,300,1000,40,19.06,14.89,0.06596862191753854
1160,50,500,1000,40,30.979999999999997,19.662499999999998,0.0718726295940079
1161,50,1000,1000,40,32.85,19.0225,0.07171254559827431
1162,10,300,1000,50,28.21,14.094999999999999,0.026373586886791776
1163,10,500,1000,50,30.44,14.550000000000002,0.06537969733375049
1164,10,1000,1000,50,30.710000000000004,14.804999999999998,0.06411795749717368
1165,30,300,1000,50,25.35,15.8225,0.06251725390908819
1166,30,500,1000,50,31.429999999999996,16.770000000000003,0.06283213156310165
1167,30,1000,1000,50,31.740000000000002,16.845000000000002,0.06455563388347872
1168,50,300,1000,50,19.23,14.215,0.061105721194729845
1169,50,500,1000,50,28.01,18.3025,0.0630245370310485
1170,50,1000,1000,50,30.880000000000003,18.285,0.06327851873967129
1171,10,300,2500,10,45.696000000000005,27.432000000000002,0.15738361311502483
1172,10,500,2500,10,46.07599999999999,27.711000000000002,0.1585495306014296
1173,10,1000,2500,10,46.14,28.039,0.15764408925169202
1174,30,300,2500,10,46.764,31.0,0.1659425808583617
1175,30,500,2500,10,46.955999999999996,31.179000000000002,0.16618755658457554
1176,30,1000,2500,10,47.044,31.145999999999997,0.1671564962380362
1177,50,300,2500,10,45.956,32.072,0.157308982768404
1178,50,500,2500,10,46.596000000000004,31.869999999999997,0.15822327888570342
1179,50,1000,2500,10,46.71999999999999,31.806,0.15760512937832657
1180,10,300,2500,20,34.884,16.497999999999998,0.10527787678673521
1181,10,500,2500,20,34.98,16.650000000000002,0.10367154797692639
1182,10,1000,2500,20,35.136,16.919999999999998,0.1047501699876845
1183,30,300,2500,20,35.58,19.016,0.10295984624051027
1184,30,500,2500,20,35.876000000000005,18.875999999999998,0.10531551362772802
1185,30,1000,2500,20,36.204,19.301,0.10598334126484245
1186,50,300,2500,20,34.464,20.451000000000004,0.10247830395655083
